long_east_deg,lat_north_deg,altitude_m,radius_m,roughness_rms_m
135.99506,4.1694,-2655.76,3393051.67,1.5940038184590382
135.99437,4.1643,-2655.57,3393052.12,1.3018332918266777
135.99369,4.1593,-2651.11,3393056.85,1.290236390289025
135.993,4.1542,-2653.32,3393054.9,1.3855684913524697
135.9924,4.1491,-2654.45,3393054.03,1.3144024777749386
135.99175,4.144,-2652.08,3393056.66,1.2931350418825018
135.9911,4.1389,-2655.77,3393053.23,1.1453811915548817
135.99045,4.1338,-2655.79,3393053.47,1.1354322598890514
135.98979,4.1287,-2655.23,3393054.28,1.081347248017212
135.98914,4.1236,-2656.15,3393053.62,1.638676384887095
135.98849,4.1185,-2655.6,3393054.43,1.593772294996783
135.98784,4.1134,-2654.59,3393055.7,1.5897262521409585
135.98719,4.1083,-2648.11,3393062.43,1.5890756244018946
135.98654,4.1032,-2654.34,3393056.46,2.149934639305825
135.98589,4.0981,-2653.68,3393057.38,2.2652770644868787
135.98524,4.093,-2652.42,3393058.9,2.3409345115034124
135.98459,4.0879,-2651.38,3393060.19,2.233318557064724
135.98394,4.0828,-2650.37,3393061.46,2.1179744020425226
135.98328,4.0777,-2650.99,3393061.1,2.02329398470172
135.98263,4.0726,-2653.16,3393059.19,1.3347847697834476
135.98198,4.0675,-2651.01,3393061.59,1.03215729143512
135.98133,4.0624,-2650.5,3393062.36,0.802406551496177
135.98068,4.0573,-2649.07,3393064.05,0.8026919990625013
135.98003,4.0522,-2648.89,3393064.49,0.8229128329374712
135.97939,4.0471,-2648.01,3393065.62,0.8596189529193949
135.97874,4.042,-2645.19,3393068.69,0.9711795971898927
135.97808,4.037,-2644.14,3393070.0,1.0659086733918781
135.97743,4.0319,-2643.25,3393071.14,0.924898096917527
135.97678,4.0268,-2643.76,3393070.88,0.8911277645765209
135.97613,4.0217,-2640.94,3393073.95,0.847356300617046
135.97547,4.0166,-2639.94,3393075.21,0.78060304730351
135.97482,4.0115,-2638.2,3393077.2,0.64096591678209
135.97417,4.0064,-2638.11,3393077.54,0.5190826473520483
135.68822,4.0046,-2613.92,3393104.4,
135.68755,4.0097,-2613.57,3393104.51,0.5217580826136408
135.68689,4.0148,-2614.15,3393103.69,0.587892356832894
135.68622,4.0199,-2611.94,3393105.66,0.63298425644418
135.68556,4.025,-2611.93,3393105.43,0.8467349562143883
135.68489,4.0301,-2610.14,3393106.98,0.7232730957822593
135.68423,4.0352,-2608.57,3393108.32,0.9482750564879785
135.68357,4.0403,-2606.76,3393109.89,0.9136188653982235
135.6829,4.0454,-2603.75,3393112.66,1.476829133523904
135.68224,4.0505,-2600.26,3393115.91,1.6041578473145586
135.68157,4.0556,-2601.49,3393114.44,1.4679613229250452
135.68091,4.0607,-2601.82,3393113.87,1.3305310174882605
135.68024,4.0658,-2602.06,3393113.38,2.709062947949615
135.67958,4.0709,-2601.42,3393113.78,4.838866679026268
135.67892,4.076,-2596.93,3393118.02,5.209930703730346
135.67825,4.0811,-2592.04,3393122.67,5.459489263550589
135.67759,4.0862,-2591.31,3393123.15,5.072696558932441
135.67692,4.0912,-2601.7,3393112.52,4.8807895988229735
135.67626,4.0963,-2602.49,3393111.48,4.400547962751014
135.6756,4.1014,-2602.03,3393111.7,2.6410372857125317
135.67493,4.1065,-2601.68,3393111.8,0.9172744414581485
135.67427,4.1116,-2601.93,3393111.31,1.0633038111051951
135.67361,4.1167,-2600.15,3393112.84,0.830865038952077
135.67294,4.1218,-2597.92,3393114.83,0.9957202414305603
135.67228,4.1269,-2595.62,3393116.88,1.0593897366579221
135.67161,4.132,-2595.61,3393116.65,1.0419372108618679
135.67095,4.1371,-2596.75,3393115.26,0.7734448694166025
135.67029,4.1422,-2595.91,3393115.86,0.8689996197673049
135.66962,4.1473,-2596.78,3393114.74,1.0256522418131646
135.66896,4.1524,-2595.81,3393115.47,1.251209667013711
135.66829,4.1575,-2598.78,3393112.25,0.7991740555851092
135.66697,4.1676,-2602.53,3393108.0,1.4268812036703176
135.6663,4.1727,-2603.99,3393106.29,1.600037659922794
135.66564,4.1778,-2603.37,3393106.66,1.459197615803324
135.66498,4.1829,-2602.13,3393107.65,1.9236551285216013
135.66431,4.188,-2600.57,3393108.96,1.3821005661259282
135.66365,4.1931,-2598.36,3393110.92,1.19166041178034
135.66299,4.1982,-2593.8,3393115.23,1.432809277005777
135.66232,4.2033,-2593.07,3393115.71,1.959186566294402
135.66166,4.2084,-2591.98,3393116.55,2.243438084392885
135.66099,4.2135,-2591.58,3393116.69,2.3431295297514936
135.66033,4.2185,-2593.78,3393114.24,2.3320794749722342
135.65967,4.2236,-2595.97,3393111.8,1.6138616430264041
135.659,4.2287,-2597.77,3393109.75,1.502190173829037
135.65834,4.2338,-2597.12,3393110.15,1.3569592565543487
135.65768,4.2389,-2596.76,3393110.26,0.9996492498597817
135.65701,4.244,-2597.08,3393109.69,0.9510499647500291
135.65635,4.2491,-2594.48,3393112.04,0.9460313769319912
135.65568,4.2542,-2597.79,3393108.48,1.0203232309777928
135.65502,4.2593,-2597.06,3393108.96,0.9942430603918383
135.65438,4.2644,-2595.45,3393110.32,1.0966303153824197
135.65371,4.2695,-2597.01,3393108.5,1.363785570930235
135.65304,4.2746,-2597.33,3393107.92,1.3259856277169708
135.65171,4.2847,-2601.33,3393103.41,1.0259296389269161
135.65104,4.2898,-2605.87,3393098.61,1.2398356467749057
135.65037,4.2949,-2605.82,3393098.41,1.2133925248887827
135.6497,4.3,-2608.34,3393095.63,1.303119014311689
135.64903,4.3051,-2608.76,3393094.95,0.9451212361231895
135.64837,4.3102,-2608.8,3393094.66,0.8641303498782522
135.6477,4.3153,-2607.18,3393096.02,0.7068244520279301
135.64703,4.3204,-2607.17,3393095.78,0.6899617351910167
135.64636,4.3255,-2608.38,3393094.31,0.782555549337678
135.6457,4.3306,-2605.93,3393096.5,0.8174654007100896
135.64503,4.3356,-2607.07,3393095.11,0.6947480002773742
135.64436,4.3407,-2606.34,3393095.58,0.7967210778819174
135.64369,4.3458,-2605.11,3393096.55,0.7263182683934016
135.64302,4.3509,-2605.1,3393096.31,0.9250254710412051
135.64236,4.356,-2606.64,3393094.51,0.7297332962442107
135.64169,4.3611,-2606.49,3393094.4,0.34554211966276943
135.64101,4.3662,-2608.18,3393092.46,0.5023398763646284
135.64034,4.3713,-2608.84,3393091.54,0.49281608898048207
135.63967,4.3764,-2609.06,3393091.05,0.49917018858448436
135.639,4.3815,-2611.4,3393088.45,0.525511450509512
135.63833,4.3865,-2612.08,3393087.51,0.5566195703194229
135.63765,4.3916,-2611.75,3393087.58,0.6391686422316067
135.63698,4.3967,-2612.66,3393086.41,0.5137061678478714
135.63631,4.4018,-2613.09,3393085.71,0.5197038212781142
135.63564,4.4069,-2612.68,3393085.86,0.5967973457255822
135.63497,4.412,-2613.35,3393084.93,0.654072391503564
135.6343,4.4171,-2612.98,3393085.04,0.6894887040667269
135.63363,4.4222,-2611.78,3393085.98,0.6440909000638924
135.63229,4.4323,-2614.08,3393083.15,0.8194626122235905
135.63162,4.4374,-2614.06,3393082.91,0.8603559074794558
135.63095,4.4425,-2614.04,3393082.67,0.6517372519333416
135.63028,4.4476,-2612.82,3393083.63,0.6240762611847229
135.62961,4.4527,-2614.73,3393081.46,0.7774917032811869
135.62894,4.4578,-2613.97,3393081.95,0.9255630436874658
135.62827,4.4629,-2613.5,3393082.16,0.9510400169641201
135.62758,4.468,-2611.97,3393083.43,1.0753943360206333
135.62691,4.4731,-2610.52,3393084.61,1.5762786170265797
135.62625,4.4782,-2611.18,3393083.68,1.3579524887010206
135.62558,4.4832,-2613.07,3393081.52,0.9261248313785725
135.62492,4.4883,-2615.14,3393079.18,0.8144182871040658
135.62425,4.4934,-2615.04,3393079.02,0.8818039599083002
135.62358,4.4985,-2616.17,3393077.62,1.0794840870264641
135.62292,4.5036,-2616.59,3393076.93,0.9024194826614546
135.62225,4.5087,-2616.6,3393076.65,1.0211586091923115
135.62159,4.5138,-2614.26,3393078.72,1.1420070705579513
135.62092,4.5189,-2617.61,3393075.11,0.9278458445198318
135.62026,4.524,-2619.16,3393073.29,0.9039932243811425
135.61959,4.529,-2620.49,3393071.69,0.8822273924855942
135.61892,4.5341,-2620.12,3393071.79,0.41361770630421435
135.61826,4.5392,-2620.46,3393071.18,0.3954856548740156
135.61759,4.5443,-2621.14,3393070.24,0.4041089989606814
135.61693,4.5494,-2621.81,3393069.3,0.4901710187218948
135.61626,4.5545,-2623.0,3393067.84,0.48594034816785303
135.61559,4.5596,-2622.94,3393067.63,0.5511865614698883
135.61493,4.5647,-2622.21,3393068.09,0.5871208310659727
135.61428,4.5697,-2623.94,3393066.1,0.7058473796293003
135.61362,4.5748,-2622.74,3393067.03,0.6485400195310757
135.61296,4.5799,-2625.06,3393064.43,0.6163566879521626
135.61229,4.585,-2626.44,3393062.78,0.6362201094720424
135.61163,4.5901,-2627.63,3393061.32,0.6606331014593407
135.61097,4.5952,-2627.45,3393061.22,0.48031926687195137
135.6103,4.6003,-2627.42,3393060.98,0.6809337185604409
135.60964,4.6054,-2629.28,3393058.84,1.2545550868569892
135.60898,4.6104,-2629.96,3393057.89,1.2985559339068662
135.60831,4.6155,-2632.56,3393055.02,1.7784328257140845
135.60765,4.6206,-2628.1,3393059.2,1.695249204449753
135.60699,4.6257,-2632.12,3393054.91,1.7210551343730773
135.60633,4.6308,-2636.64,3393050.11,1.7993051964590785
135.60566,4.6359,-2633.6,3393052.88,1.5344147382401945
135.605,4.641,-2633.09,3393053.12,1.276312165692442
135.60434,4.6461,-2636.04,3393049.89,1.3626490891429164
135.60367,4.6511,-2635.3,3393050.36,1.056749846196442
135.60301,4.6562,-2638.24,3393047.14,1.3539665628409827
135.60235,4.6613,-2635.54,3393049.57,1.4504682193790073
135.60168,4.6664,-2638.61,3393046.23,1.521482489381942
135.60103,4.6715,-2642.36,3393042.22,1.8090789812210146
135.60037,4.6766,-2638.53,3393045.77,1.8566956863381017
135.5997,4.6816,-2638.49,3393045.53,1.683484824380977
135.59904,4.6867,-2636.2,3393047.54,1.357335839555324
135.59837,4.6918,-2636.87,3393046.59,0.8470723334989465
135.59771,4.6969,-2635.26,3393047.92,0.9950422324354034
135.59704,4.702,-2633.81,3393049.09,0.9891952556762243
135.59638,4.7071,-2633.42,3393049.2,0.9953652440245041
135.59571,4.7122,-2635.11,3393047.23,1.3748652701070092
135.59505,4.7173,-2634.7,3393047.36,1.66467430015709
135.59438,4.7224,-2632.9,3393048.88,1.3691174737712122
135.59372,4.7275,-2629.52,3393051.98,1.4832082716601136
135.59305,4.7326,-2626.79,3393054.43,1.4727546979250599
135.59239,4.7377,-2629.05,3393051.89,1.108857772918176
135.59172,4.7428,-2629.01,3393051.65,1.0152823209323074
135.59106,4.7479,-2626.62,3393053.76,0.9268670322435959
135.59039,4.753,-2626.13,3393053.97,6.624305538641173
135.58973,4.7581,-2623.53,3393056.29,6.707514198963764
135.58906,4.7632,-2626.55,3393052.99,6.742132774360777
135.5884,4.7683,-2616.63,3393062.63,6.737181872210803
135.58772,4.7734,-2625.69,3393053.29,6.819252047291529
135.58706,4.7785,-2628.19,3393050.51,6.894086177265485
135.58639,4.7836,-2629.02,3393049.39,7.001045617797716
135.58572,4.7887,-2630.35,3393047.78,1.6309200862136015
135.58506,4.7938,-2632.24,3393045.6,1.6208719000028
135.58439,4.7989,-2631.84,3393045.71,0.9856368684304732
135.58372,4.804,-2630.49,3393046.78,1.0127829230251724
135.58306,4.8091,-2629.05,3393047.93,1.1504854245790739
135.58239,4.8142,-2630.39,3393046.31,1.1543495134612105
135.58173,4.8193,-2632.7,3393043.71,0.8009570771784246
135.58106,4.8244,-2632.92,3393043.21,0.5818695908096739
135.58039,4.8295,-2634.92,3393040.92,0.7159038170735889
135.57973,4.8346,-2635.94,3393039.62,0.9274150286689569
135.57906,4.8397,-2636.22,3393039.05,0.8645656540040159
135.57839,4.8448,-2636.17,3393038.82,0.7518015627884608
135.57773,4.8499,-2634.69,3393040.01,0.8513945839002927
135.57706,4.855,-2636.07,3393038.34,0.8521787344320573
135.57639,4.8601,-2637.11,3393037.02,0.6901985739003761
135.57573,4.8652,-2637.51,3393036.33,0.5512979072567091
135.57506,4.8703,-2638.47,3393035.09,0.6024620337890428
135.57371,4.8805,-2643.07,3393029.91,1.162313462029257
135.57305,4.8856,-2644.42,3393028.27,1.2722411072621373
135.57239,4.8907,-2642.08,3393030.32,0.9124766911054526
135.57173,4.8958,-2643.48,3393028.63,0.9479964865273779
135.57106,4.9009,-2642.82,3393029.0,1.3978631946217044
135.5704,4.906,-2643.12,3393028.41,0.9463257189988704
135.56974,4.9111,-2645.22,3393026.02,0.9373146381381077
135.56908,4.9162,-2648.17,3393022.78,0.970140204609454
135.56842,4.9213,-2647.77,3393022.89,0.94779863457022
135.56776,4.9264,-2648.48,3393021.88,0.7004880991691532
135.5671,4.9315,-2649.56,3393020.51,0.5981144491580076
135.56644,4.9366,-2650.22,3393019.56,0.6208990301025621
135.56578,4.9417,-2649.83,3393019.66,0.6430122367623268
135.56512,4.9467,-2649.39,3393019.81,0.615776345847285
135.56446,4.9518,-2649.35,3393019.56,0.6467549213730915
135.5638,4.9569,-2651.57,3393017.05,0.647380510655757
135.56314,4.962,-2651.03,3393017.3,0.6883052930252538
135.56248,4.9671,-2651.87,3393016.17,0.9204003132692883
135.56182,4.9722,-2652.16,3393015.59,0.8171930802217012
135.56117,4.9773,-2653.16,3393014.29,0.8407145696508415
135.56052,4.9824,-2653.43,3393013.73,0.9501625830221383
135.55986,4.9875,-2653.48,3393013.38,0.7917629875060909
135.5592,4.9926,-2654.19,3393012.37,0.667850875616242
135.55854,4.9977,-2655.91,3393010.36,0.5349161003787481
135.68647,4.0064,-2613.52,3393104.68,0.5502629730984555
135.68581,4.0115,-2612.6,3393105.36,0.5573040465632741
135.68514,4.0166,-2613.31,3393104.42,0.5765281798780035
135.68448,4.0217,-2611.77,3393105.72,0.8739348209599671
135.68381,4.0268,-2610.44,3393106.81,0.8472513011051555
135.68314,4.0318,-2609.62,3393107.39,0.8713599241118466
135.68248,4.0369,-2605.79,3393110.98,0.7061699834150045
135.68181,4.042,-2604.04,3393112.5,1.2220091267319524
135.68115,4.0471,-2600.68,3393115.62,1.6426585872257427
135.68047,4.0522,-2598.62,3393117.44,1.5762055748749637
135.6798,4.0573,-2600.7,3393115.11,1.2160840381267983
135.67914,4.0624,-2600.32,3393115.25,2.45313188922885
135.67847,4.0674,-2600.46,3393114.87,4.756840828615801
135.6778,4.0725,-2598.52,3393116.56,4.855649053273201
135.67714,4.0776,-2589.41,3393125.43,5.271886331726873
135.67647,4.0827,-2610.27,3393104.32,5.2981599298548785
135.6758,4.0878,-2594.47,3393119.88,4.965618649733414
135.67513,4.0929,-2600.7,3393113.41,4.852321334966832
135.67447,4.098,-2600.24,3393113.62,4.161141887857441
135.6738,4.103,-2600.12,3393113.5,2.747847777768632
135.67313,4.1081,-2601.59,3393111.78,0.9459504278095842
135.67246,4.1132,-2599.86,3393113.27,1.038489492268825
135.6718,4.1183,-2598.0,3393114.89,0.7937964937747909
135.67113,4.1234,-2596.28,3393116.36,1.0260403772232114
135.67046,4.1285,-2595.46,3393116.94,0.996116769103225
135.66979,4.1335,-2593.76,3393118.39,1.0419372108618934
135.66913,4.1386,-2595.22,3393116.69,0.773444869416615
135.66846,4.1437,-2593.99,3393117.68,0.8689996197673704
135.66779,4.1488,-2594.89,3393116.53,1.0256522418132428
135.66712,4.1539,-2595.59,3393115.58,1.2512096670135968
135.66645,4.159,-2597.66,3393113.26,0.7991740555850927
135.66579,4.1641,-2599.94,3393110.73,0.8741843848010815
135.66512,4.1691,-2602.03,3393108.39,1.4268812036701992
135.66446,4.1742,-2603.04,3393107.13,1.600037659922792
135.66379,4.1793,-2602.91,3393107.01,1.459197615803353
135.66313,4.1844,-2601.67,3393108.0,1.9236551285216357
135.66246,4.1895,-2600.4,3393109.02,1.3821005661259158
135.6618,4.1945,-2597.28,3393111.89,1.1609070890747917
135.66113,4.1996,-2591.16,3393117.76,1.3935309508801068
135.66047,4.2047,-2591.39,3393117.29,1.8846377934888618
135.6598,4.2098,-2590.21,3393118.22,2.6456110581981953
135.65914,4.2149,-2589.96,3393118.22,2.6207359898127014
135.65847,4.2199,-2590.65,3393117.28,2.311070031318794
135.65781,4.225,-2595.45,3393112.23,1.6632126072782853
135.65714,4.2301,-2595.34,3393112.09,1.5272844568477095
135.65648,4.2352,-2595.94,3393111.24,1.459639842251216
135.65581,4.2403,-2595.82,3393111.11,0.9876793136133861
135.65515,4.2453,-2594.3,3393112.38,0.9510499647499827
135.65448,4.2504,-2593.73,3393112.7,0.9481124760684488
135.65382,4.2555,-2594.74,3393111.45,1.041033654479189
135.65316,4.2606,-2594.62,3393111.32,0.9942430603918128
135.65249,4.2657,-2593.3,3393112.38,1.0966303153823767
135.65183,4.2707,-2595.71,3393109.71,1.3637855709302353
135.65117,4.2758,-2596.05,3393109.12,1.3259856277169195
135.6505,4.2809,-2598.91,3393106.0,0.9316698321846335
135.64984,4.286,-2601.33,3393103.33,1.0259296389268793
135.64917,4.291,-2605.0,3393099.4,1.2398356467748037
135.64851,4.2961,-2604.54,3393099.6,1.2133925248887258
135.64785,4.3012,-2606.95,3393096.94,1.3031190143116897
135.64718,4.3063,-2607.98,3393095.65,0.9451212361232417
135.64652,4.3114,-2607.87,3393095.51,0.864130349878247
135.64585,4.3164,-2606.56,3393096.56,0.7068244520279025
135.64519,4.3215,-2606.18,3393096.68,0.6899617351909628
135.64452,4.3266,-2606.78,3393095.83,0.6585589564193214
135.64386,4.3317,-2604.81,3393097.54,0.7022279539205702
135.6432,4.3368,-2606.08,3393096.02,0.6747506684595989
135.64253,4.3418,-2605.31,3393096.53,0.8249733614499651
135.64187,4.3469,-2603.61,3393097.97,0.7263182683933909
135.6412,4.352,-2604.38,3393096.95,0.925025471041226
