long_east_deg,lat_north_deg,altitude_m,radius_m,slope_deg,roughness_rms_m
136.04588,4.5559,-2655.35,3393031.37,0.2733879493740559,1.1571691022283306
136.04523,4.5508,-2656.74,3393030.26,0.2367928673480446,1.139478944017703
136.04458,4.5457,-2657.29,3393029.99,0.2229514253181639,1.2611476335635154
136.04393,4.5406,-2656.46,3393031.1,0.1465072863256891,1.1546980822223716
136.04328,4.5355,-2655.42,3393032.42,0.1525705810531369,1.0771256340107045
136.04263,4.5304,-2656.34,3393031.79,0.0857156783853676,1.303794564820283
136.04198,4.5253,-2654.39,3393034.02,0.035505411354739,1.1928830306179468
136.04133,4.5202,-2654.47,3393034.22,0.028700073169031,1.0262914260747336
136.04067,4.5151,-2651.43,3393037.54,0.0575282517652641,0.888183976646502
136.04002,4.51,-2653.91,3393035.34,0.0852604676822309,0.6820196461783162
136.03937,4.5049,-2653.61,3393035.92,0.0869960866332199,0.6172649680850066
136.03872,4.4998,-2654.67,3393035.14,0.1007217052847246,0.7088192416442254
136.03807,4.4947,-2654.06,3393036.03,0.0999137370160764,0.5744651605372567
136.03742,4.4896,-2653.82,3393036.55,0.085422434304036,0.6443334197370498
136.03677,4.4846,-2652.57,3393038.08,0.0842177640158887,0.9861063097053004
136.03612,4.4795,-2651.94,3393039.0,0.065835937091308,1.005233255010746
136.03546,4.4744,-2654.41,3393036.81,0.0339425108528494,1.0219559716655635
136.03481,4.4693,-2653.92,3393037.58,0.0034023964708568,0.9921056314942588
136.03416,4.4642,-2653.39,3393038.39,0.055262394900452,1.01376629935035
136.03351,4.4591,-2653.81,3393038.25,0.1066617629328437,0.8932565792255655
136.03287,4.454,-2653.72,3393038.62,0.0769280158273128,0.7715836995144288
136.03222,4.4489,-2655.04,3393037.58,0.0574498259290633,0.651724934353836
136.03156,4.4438,-2655.23,3393037.66,0.0845701522698889,0.7004127635612786
136.03091,4.4387,-2653.12,3393040.05,0.0928036085468872,0.7459247826477353
136.03026,4.4336,-2655.57,3393037.87,0.0988645049486664,0.8811894274407659
136.02961,4.4285,-2655.68,3393038.04,0.0798084629072562,1.0456920182747629
136.02895,4.4234,-2655.62,3393038.38,0.0796978368962802,1.0135680812685308
136.0283,4.4183,-2657.25,3393037.02,0.0707571984790508,1.2289238315858482
136.02765,4.4132,-2652.92,3393041.63,0.078496564973979,1.2458059979340377
136.02699,4.4081,-2655.72,3393039.1,0.0571491214952745,1.2184918784520853
136.02634,4.403,-2654.81,3393040.29,0.0504446777231427,1.274703060153645
136.02569,4.3979,-2656.58,3393038.79,0.0735841881249889,1.2369658098100689
136.02438,4.3877,-2657.33,3393038.59,0.1159661460366648,1.3478357154305889
136.02373,4.3826,-2656.41,3393039.79,0.1281269845323638,1.41761889650691
136.02308,4.3775,-2657.35,3393039.13,0.1597933176779661,1.422109859347765
