long_east,lat_north,altitude
175.71428,-14.8756,-1913.8
175.7136,-14.8807,-1904.58
175.71292,-14.8858,-1899.53
175.71224,-14.8909,-1907.91
175.71156,-14.896,-1910.73
175.71088,-14.9011,-1872.99
175.7102,-14.9062,-1987.0
175.70952,-14.9113,-2001.56
175.70884,-14.9164,-1876.04
175.70816,-14.9215,-1896.09
175.70748,-14.9266,-1912.38
175.7068,-14.9318,-1911.42
175.70612,-14.9369,-1910.79
175.70544,-14.942,-1907.91
175.70476,-14.9471,-1910.26
175.70408,-14.9522,-1910.77
175.7034,-14.9573,-1905.84
175.70272,-14.9624,-1901.72
175.70204,-14.9675,-1899.2
175.70136,-14.9726,-1896.51
175.70068,-14.9777,-1895.16
175.69999,-14.9829,-1891.84
175.69932,-14.988,-1897.98
175.69864,-14.9931,-1898.68
175.69796,-14.9982,-1902.83
175.69727,-15.0033,-1904.18
175.69659,-15.0084,-1905.48
175.69523,-15.0186,-1900.02
175.69455,-15.0237,-1903.89
175.69387,-15.0288,-1905.65
175.69319,-15.0339,-1902.91
175.69251,-15.0391,-1906.96
175.69183,-15.0442,-1908.6
175.69115,-15.0493,-1907.76
175.69047,-15.0544,-1908.34
175.68979,-15.0595,-1908.12
175.33512,-15.0575,-1880.25
175.33446,-15.0524,-1882.33
175.33378,-15.0472,-1881.27
175.33311,-15.0421,-1880.91
175.33243,-15.037,-1881.89
175.33176,-15.0319,-1879.69
175.33108,-15.0268,-1880.84
175.33041,-15.0217,-1881.37
175.32973,-15.0166,-1882.17
175.32906,-15.0115,-1878.05
175.32838,-15.0064,-1879.97
175.32771,-15.0013,-1883.79
175.32703,-14.9962,-1886.52
175.32636,-14.991,-1886.28
175.32569,-14.9859,-1882.55
175.32501,-14.9808,-1876.66
175.32434,-14.9757,-1880.82
175.32299,-14.9655,-1877.2
175.32231,-14.9604,-1876.58
175.32164,-14.9553,-1877.37
175.32093,-14.9502,-1875.27
175.32025,-14.945,-1871.94
175.31956,-14.9399,-1874.99
175.31888,-14.9348,-1872.09
175.3182,-14.9297,-1868.86
175.31751,-14.9246,-1871.81
175.31683,-14.9195,-1872.63
175.31614,-14.9144,-1872.77
175.31546,-14.9093,-1875.43
175.31478,-14.9041,-1876.31
175.31409,-14.899,-1878.23
175.31341,-14.8939,-1877.09
175.31273,-14.8888,-1878.43
175.31204,-14.8837,-1878.3
175.31136,-14.8786,-1876.55
175.31068,-14.8735,-1876.32
175.30999,-14.8683,-1880.52
175.30931,-14.8632,-1879.39
175.30863,-14.8581,-1881.33
175.30794,-14.853,-1882.98
175.30726,-14.8479,-1884.95
175.30589,-14.8377,-1885.7
175.30521,-14.8326,-1884.87
175.30453,-14.8274,-1887.88
175.30384,-14.8223,-1885.99
175.30316,-14.8172,-1889.44
175.30248,-14.8121,-1892.89
175.30179,-14.807,-1896.03
175.30111,-14.8019,-1894.91
175.30043,-14.7968,-1894.65
175.29975,-14.7916,-1899.9
175.29906,-14.7865,-1891.83
175.29838,-14.7814,-1900.5
175.2977,-14.7763,-1900.94
175.29701,-14.7712,-1897.36
175.29633,-14.7661,-1898.39
175.29565,-14.761,-1897.41
175.29496,-14.7559,-1894.89
175.29428,-14.7507,-1892.32
175.2936,-14.7456,-1889.78
175.29292,-14.7405,-1859.45
175.29224,-14.7354,-1846.38
175.29156,-14.7303,-1843.82
