long_east_deg,lat_north_deg,altitude_m,radius_m,slope_deg
175.29013,-14.7644,-1897.84,3392310.13,0.29521673744667104
175.28945,-14.7593,-1898.22,3392310.51,0.4322935234673373
175.28878,-14.7541,-1895.08,3392314.42,0.9329659809188572
175.2881,-14.749,-1895.31,3392314.96,1.4556337415670704
175.28742,-14.7439,-1893.91,3392317.12,1.730178622455192
175.28674,-14.7388,-1880.46,3392331.34,1.969864845158545
175.28607,-14.7337,-1865.4,3392347.16,2.3143211086932753
175.28539,-14.7286,-1867.04,3392346.28,2.9643829186119985
175.28472,-14.7234,-1847.67,3392366.42,0.5109518266612477
175.28404,-14.7183,-1840.31,3392374.54,3.445889159095093
175.28336,-14.7132,-1792.53,3392423.09,7.440465434264817
175.28269,-14.7081,-1834.69,3392381.7,9.985295862259703
175.28201,-14.703,-1916.92,3392300.23,10.053768573043794
175.28134,-14.6978,-1923.12,3392294.8,10.828927923001531
175.28066,-14.6927,-1881.89,3392336.8,13.124636476776068
175.27999,-14.6876,-1832.37,3392387.08,11.982708239024266
175.27931,-14.6825,-1871.14,3392349.08,2.850561812248406
175.27863,-14.6774,-1891.51,3392329.47,1.1184975772515724
175.27796,-14.6722,-1900.38,3392321.37,2.346474531625319
175.27728,-14.6671,-1897.58,3392324.94,1.3147130078857683
175.27661,-14.662,-1897.96,3392325.32,0.5527827898114175
175.27593,-14.6569,-1900.1,3392323.95,0.25243080290328596
175.27525,-14.6518,-1900.28,3392324.53,0.23300283294944374
175.27458,-14.6466,-1899.98,3392325.6,0.12627071529793088
175.2739,-14.6415,-1900.17,3392326.18,0.13750579087789164
175.27323,-14.6364,-1901.11,3392326.0,0.13343850845295935
175.27255,-14.6313,-1902.73,3392325.15,0.14541155076712098
175.27187,-14.6262,-1903.28,3392325.36,0.22493706716083298
175.2712,-14.621,-1904.2,3392325.21,0.21033116716242195
175.27052,-14.6159,-1905.1,3392325.07,0.17586824586130675
175.26985,-14.6108,-1907.06,3392323.88,0.152330060459706
175.26917,-14.6057,-1907.25,3392324.45,0.11095433159573566
175.26849,-14.6006,-1908.18,3392324.29,0.07614395550325477
175.26782,-14.5954,-1907.65,3392325.58,0.07017758881168967
175.26714,-14.5903,-1908.08,3392325.92,0.08875204135582478
175.26647,-14.5852,-1908.72,3392326.04,0.09076716687907571
175.26579,-14.5801,-1908.48,3392327.05,0.11968425260202364
175.26512,-14.575,-1907.97,3392328.32,0.14855583382238208
175.26444,-14.5698,-1907.56,3392329.5,0.17485755578308118
175.26376,-14.5647,-1907.48,3392330.34,0.13982413325571805
175.26309,-14.5596,-1909.09,3392329.5,0.11998256984342039
175.26241,-14.5545,-1908.53,3392330.82,0.12477675900623417
175.26174,-14.5494,-1909.16,3392330.96,0.12123299032425158
175.26106,-14.5442,-1908.85,3392332.03,0.09964684404863916
175.26039,-14.5391,-1909.31,3392332.34,0.09203459188323225
175.25971,-14.534,-1909.98,3392332.43,0.09632659837338864
175.25903,-14.5289,-1909.74,3392333.44,0.09103906136020468
