long_east_deg,lat_north_deg,altitude_m,radius_m,slope_deg,roughness_rms_m,label,mission
300.04411,-13.0098,44.86,3394853.34,34.74759816545806,23.03146148162461,-1,
300.04343,-13.015,83.54,3394891.29,30.8639466296599,27.538045868397585,-1,
300.04275,-13.0201,157.54,3394964.56,17.545623034978643,51.32684863508451,-1,
300.04207,-13.0252,300.0,3395106.28,5.540709900882776,99.38173327588142,-1,
300.04001,-13.0406,-23.35,3394780.75,27.446027088419708,44.3536671494872,-1,
300.03934,-13.0456,-200.73,3394602.65,30.03435062223624,26.6141355251036,-1,
300.03867,-13.0507,-420.62,3394382.04,30.80253063423895,25.554879527275745,-1,
300.038,-13.0558,-636.75,3394165.18,30.90071607780816,23.358061130955537,-1,
300.03733,-13.0609,-792.71,3394008.5,30.454380472059164,21.28295494872496,-1,
300.03666,-13.066,-969.62,3393830.87,29.959953918982485,18.459385593657665,-1,
300.03599,-13.0711,-1126.06,3393673.7,28.578838213611288,21.79449341692666,-1,
300.03531,-13.0762,-1312.85,3393486.19,27.295158325432546,23.198757430194057,-1,
300.03464,-13.0812,-1453.22,3393345.1,25.64309962438741,21.879814678221425,-1,
300.03397,-13.0863,-1593.48,3393204.11,23.954938040408777,19.51604966188417,-1,
300.0333,-13.0914,-1726.53,3393070.34,21.75481096986092,16.192836120436866,-1,
300.03263,-13.0965,-1841.76,3392954.38,20.008319789004812,17.033873928530813,-1,
300.03195,-13.1016,-1943.2,3392852.22,17.88912207002975,19.15119244300742,-1,
300.03128,-13.1067,-2046.83,3392747.87,14.731563308281476,29.844637872733905,-1,
300.03061,-13.1118,-2138.28,3392655.69,9.93036428311076,51.4756369742319,-1,
300.02993,-13.1169,-2196.65,3392596.6,9.020027052552036,78.9821073753535,-1,
300.02926,-13.122,-2192.06,3392600.47,12.51072250423228,67.44385753704265,-1,
300.02858,-13.1271,-2098.97,3392692.83,14.343820469580193,68.19669467682674,-1,
300.0279,-13.1322,-1929.76,3392861.32,16.818031613529797,85.96600839265344,-1,
300.02723,-13.1373,-2064.03,3392726.33,20.648115961231667,81.56385231851206,-1,
300.02657,-13.1424,-2151.51,3392638.16,24.847017701742303,62.11693342003751,-1,
300.0259,-13.1475,-2191.5,3392597.45,24.32477780262736,57.422390911774606,-1,
300.02523,-13.1526,-2173.84,3392614.39,19.79413852731321,82.9525888265254,-1,
300.02455,-13.1576,-2108.41,3392679.11,19.622283360436352,108.2321949056948,-1,
300.02388,-13.1627,-2318.32,3392468.48,23.34947403438891,111.18420107215807,-1,
